Crdc.0.Ped.000:	81
Crdc.0.Ped.001:	87
Crdc.0.Ped.002:	80
Crdc.0.Ped.003:	91
Crdc.0.Ped.004:	77
Crdc.0.Ped.005:	83
Crdc.0.Ped.006:	82
Crdc.0.Ped.007:	70
Crdc.0.Ped.008:	88
Crdc.0.Ped.009:	88
Crdc.0.Ped.010:	88
Crdc.0.Ped.011:	84
Crdc.0.Ped.012:	84
Crdc.0.Ped.013:	83
Crdc.0.Ped.014:	104
Crdc.0.Ped.015:	79
Crdc.0.Ped.016:	107
Crdc.0.Ped.017:	123
Crdc.0.Ped.018:	124
Crdc.0.Ped.019:	113
Crdc.0.Ped.020:	129
Crdc.0.Ped.021:	102
Crdc.0.Ped.022:	129
Crdc.0.Ped.023:	112
Crdc.0.Ped.024:	126
Crdc.0.Ped.025:	112
Crdc.0.Ped.026:	117
Crdc.0.Ped.027:	117
Crdc.0.Ped.028:	112
Crdc.0.Ped.029:	85
Crdc.0.Ped.030:	105
Crdc.0.Ped.031:	108
Crdc.0.Ped.032:	78
Crdc.0.Ped.033:	76
Crdc.0.Ped.034:	74
Crdc.0.Ped.035:	75
Crdc.0.Ped.036:	72
Crdc.0.Ped.037:	76
Crdc.0.Ped.038:	66
Crdc.0.Ped.039:	66
Crdc.0.Ped.040:	94
Crdc.0.Ped.041:	83
Crdc.0.Ped.042:	78
Crdc.0.Ped.043:	81
Crdc.0.Ped.044:	91
Crdc.0.Ped.045:	100
Crdc.0.Ped.046:	85
Crdc.0.Ped.047:	94
Crdc.0.Ped.048:	99
Crdc.0.Ped.049:	100
Crdc.0.Ped.050:	98
Crdc.0.Ped.051:	95
Crdc.0.Ped.052:	89
Crdc.0.Ped.053:	103
Crdc.0.Ped.054:	95
Crdc.0.Ped.055:	93
Crdc.0.Ped.056:	84
Crdc.0.Ped.057:	107
Crdc.0.Ped.058:	101
Crdc.0.Ped.059:	115
Crdc.0.Ped.060:	103
Crdc.0.Ped.061:	111
Crdc.0.Ped.062:	110
Crdc.0.Ped.063:	90
Crdc.0.Ped.064:	192
Crdc.0.Ped.065:	172
Crdc.0.Ped.066:	194
Crdc.0.Ped.067:	189
Crdc.0.Ped.068:	192
Crdc.0.Ped.069:	186
Crdc.0.Ped.070:	188
Crdc.0.Ped.071:	190
Crdc.0.Ped.072:	194
Crdc.0.Ped.073:	188
Crdc.0.Ped.074:	189
Crdc.0.Ped.075:	199
Crdc.0.Ped.076:	210
Crdc.0.Ped.077:	199
Crdc.0.Ped.078:	217
Crdc.0.Ped.079:	227
Crdc.0.Ped.080:	189
Crdc.0.Ped.081:	191
Crdc.0.Ped.082:	211
Crdc.0.Ped.083:	198
Crdc.0.Ped.084:	184
Crdc.0.Ped.085:	188
Crdc.0.Ped.086:	187
Crdc.0.Ped.087:	188
Crdc.0.Ped.088:	211
Crdc.0.Ped.089:	191
Crdc.0.Ped.090:	177
Crdc.0.Ped.091:	172
Crdc.0.Ped.092:	194
Crdc.0.Ped.093:	189
Crdc.0.Ped.094:	192
Crdc.0.Ped.095:	195
Crdc.0.Ped.096:	132
Crdc.0.Ped.097:	126
Crdc.0.Ped.098:	133
Crdc.0.Ped.099:	134
Crdc.0.Ped.100:	118
Crdc.0.Ped.101:	124
Crdc.0.Ped.102:	118
Crdc.0.Ped.103:	125
Crdc.0.Ped.104:	130
Crdc.0.Ped.105:	130
Crdc.0.Ped.106:	122
Crdc.0.Ped.107:	134
Crdc.0.Ped.108:	128
Crdc.0.Ped.109:	126
Crdc.0.Ped.110:	135
Crdc.0.Ped.111:	129
Crdc.0.Ped.112:	121
Crdc.0.Ped.113:	133
Crdc.0.Ped.114:	126
Crdc.0.Ped.115:	134
Crdc.0.Ped.116:	124
Crdc.0.Ped.117:	124
Crdc.0.Ped.118:	104
Crdc.0.Ped.119:	115
Crdc.0.Ped.120:	117
Crdc.0.Ped.121:	118
Crdc.0.Ped.122:	102
Crdc.0.Ped.123:	98
Crdc.0.Ped.124:	98
Crdc.0.Ped.125:	97
Crdc.0.Ped.126:	100
Crdc.0.Ped.127:	108
Crdc.0.Ped.128:	89
Crdc.0.Ped.129:	90
Crdc.0.Ped.130:	95
Crdc.0.Ped.131:	112
Crdc.0.Ped.132:	85
Crdc.0.Ped.133:	84
Crdc.0.Ped.134:	72
Crdc.0.Ped.135:	97
Crdc.0.Ped.136:	83
Crdc.0.Ped.137:	85
Crdc.0.Ped.138:	91
Crdc.0.Ped.139:	93
Crdc.0.Ped.140:	93
Crdc.0.Ped.141:	93
Crdc.0.Ped.142:	82
Crdc.0.Ped.143:	70
Crdc.0.Ped.144:	89
Crdc.0.Ped.145:	87
Crdc.0.Ped.146:	82
Crdc.0.Ped.147:	88
Crdc.0.Ped.148:	85
Crdc.0.Ped.149:	87
Crdc.0.Ped.150:	93
Crdc.0.Ped.151:	92
Crdc.0.Ped.152:	95
Crdc.0.Ped.153:	89
Crdc.0.Ped.154:	80
Crdc.0.Ped.155:	93
Crdc.0.Ped.156:	77
Crdc.0.Ped.157:	89
Crdc.0.Ped.158:	86
Crdc.0.Ped.159:	66
Crdc.0.Ped.160:	100
Crdc.0.Ped.161:	91
Crdc.0.Ped.162:	97
Crdc.0.Ped.163:	98
Crdc.0.Ped.164:	97
Crdc.0.Ped.165:	96
Crdc.0.Ped.166:	95
Crdc.0.Ped.167:	82
Crdc.0.Ped.168:	94
Crdc.0.Ped.169:	92
Crdc.0.Ped.170:	75
Crdc.0.Ped.171:	93
Crdc.0.Ped.172:	85
Crdc.0.Ped.173:	91
Crdc.0.Ped.174:	90
Crdc.0.Ped.175:	73
Crdc.0.Ped.176:	65
Crdc.0.Ped.177:	57
Crdc.0.Ped.178:	77
Crdc.0.Ped.179:	59
Crdc.0.Ped.180:	74
Crdc.0.Ped.181:	55
Crdc.0.Ped.182:	56
Crdc.0.Ped.183:	83
Crdc.0.Ped.184:	59
Crdc.0.Ped.185:	79
Crdc.0.Ped.186:	63
Crdc.0.Ped.187:	83
Crdc.0.Ped.188:	71
Crdc.0.Ped.189:	62
Crdc.0.Ped.190:	75
Crdc.0.Ped.191:	76
Crdc.0.Ped.192:	94
Crdc.0.Ped.193:	90
Crdc.0.Ped.194:	84
Crdc.0.Ped.195:	94
Crdc.0.Ped.196:	82
Crdc.0.Ped.197:	94
Crdc.0.Ped.198:	81
Crdc.0.Ped.199:	78
Crdc.0.Ped.200:	89
Crdc.0.Ped.201:	76
Crdc.0.Ped.202:	90
Crdc.0.Ped.203:	68
Crdc.0.Ped.204:	92
Crdc.0.Ped.205:	83
Crdc.0.Ped.206:	85
Crdc.0.Ped.207:	56
Crdc.0.Ped.208:	57
Crdc.0.Ped.209:	57
Crdc.0.Ped.210:	60
Crdc.0.Ped.211:	59
Crdc.0.Ped.212:	59
Crdc.0.Ped.213:	65
Crdc.0.Ped.214:	57
Crdc.0.Ped.215:	69
Crdc.0.Ped.216:	81
Crdc.0.Ped.217:	77
Crdc.0.Ped.218:	74
Crdc.0.Ped.219:	56
Crdc.0.Ped.220:	62
Crdc.0.Ped.221:	81
Crdc.0.Ped.222:	76
Crdc.0.Ped.223:	56

Crdc.1.Ped.000:	110
Crdc.1.Ped.001:	108
Crdc.1.Ped.002:	119
Crdc.1.Ped.003:	114
Crdc.1.Ped.004:	113
Crdc.1.Ped.005:	115
Crdc.1.Ped.006:	117
Crdc.1.Ped.007:	106
Crdc.1.Ped.008:	121
Crdc.1.Ped.009:	118
Crdc.1.Ped.010:	118
Crdc.1.Ped.011:	115
Crdc.1.Ped.012:	107
Crdc.1.Ped.013:	120
Crdc.1.Ped.014:	111
Crdc.1.Ped.015:	120
Crdc.1.Ped.016:	125
Crdc.1.Ped.017:	132
Crdc.1.Ped.018:	131
Crdc.1.Ped.019:	131
Crdc.1.Ped.020:	129
Crdc.1.Ped.021:	128
Crdc.1.Ped.022:	138
Crdc.1.Ped.023:	118
Crdc.1.Ped.024:	133
Crdc.1.Ped.025:	132
Crdc.1.Ped.026:	124
Crdc.1.Ped.027:	126
Crdc.1.Ped.028:	123
Crdc.1.Ped.029:	121
Crdc.1.Ped.030:	126
Crdc.1.Ped.031:	116
Crdc.1.Ped.032:	163
Crdc.1.Ped.033:	159
Crdc.1.Ped.034:	163
Crdc.1.Ped.035:	152
Crdc.1.Ped.036:	154
Crdc.1.Ped.037:	144
Crdc.1.Ped.038:	160
Crdc.1.Ped.039:	144
Crdc.1.Ped.040:	135
Crdc.1.Ped.041:	127
Crdc.1.Ped.042:	134
Crdc.1.Ped.043:	129
Crdc.1.Ped.044:	139
Crdc.1.Ped.045:	122
Crdc.1.Ped.046:	145
Crdc.1.Ped.047:	141
Crdc.1.Ped.048:	141
Crdc.1.Ped.049:	137
Crdc.1.Ped.050:	120
Crdc.1.Ped.051:	143
Crdc.1.Ped.052:	137
Crdc.1.Ped.053:	124
Crdc.1.Ped.054:	126
Crdc.1.Ped.055:	124
Crdc.1.Ped.056:	125
Crdc.1.Ped.057:	139
Crdc.1.Ped.058:	132
Crdc.1.Ped.059:	115
Crdc.1.Ped.060:	134
Crdc.1.Ped.061:	124
Crdc.1.Ped.062:	118
Crdc.1.Ped.063:	136
Crdc.1.Ped.064:	142
Crdc.1.Ped.065:	137
Crdc.1.Ped.066:	133
Crdc.1.Ped.067:	135
Crdc.1.Ped.068:	145
Crdc.1.Ped.069:	141
Crdc.1.Ped.070:	141
Crdc.1.Ped.071:	142
Crdc.1.Ped.072:	144
Crdc.1.Ped.073:	147
Crdc.1.Ped.074:	135
Crdc.1.Ped.075:	143
Crdc.1.Ped.076:	138
Crdc.1.Ped.077:	142
Crdc.1.Ped.078:	144
Crdc.1.Ped.079:	116
Crdc.1.Ped.080:	159
Crdc.1.Ped.081:	147
Crdc.1.Ped.082:	161
Crdc.1.Ped.083:	155
Crdc.1.Ped.084:	146
Crdc.1.Ped.085:	157
Crdc.1.Ped.086:	135
Crdc.1.Ped.087:	135
Crdc.1.Ped.088:	149
Crdc.1.Ped.089:	150
Crdc.1.Ped.090:	154
Crdc.1.Ped.091:	155
Crdc.1.Ped.092:	166
Crdc.1.Ped.093:	155
Crdc.1.Ped.094:	138
Crdc.1.Ped.095:	149
Crdc.1.Ped.096:	152
Crdc.1.Ped.097:	151
Crdc.1.Ped.098:	144
Crdc.1.Ped.099:	175
Crdc.1.Ped.100:	162
Crdc.1.Ped.101:	159
Crdc.1.Ped.102:	149
Crdc.1.Ped.103:	158
Crdc.1.Ped.104:	155
Crdc.1.Ped.105:	140
Crdc.1.Ped.106:	151
Crdc.1.Ped.107:	142
Crdc.1.Ped.108:	161
Crdc.1.Ped.109:	142
Crdc.1.Ped.110:	152
Crdc.1.Ped.111:	158
Crdc.1.Ped.112:	144
Crdc.1.Ped.113:	146
Crdc.1.Ped.114:	132
Crdc.1.Ped.115:	157
Crdc.1.Ped.116:	141
Crdc.1.Ped.117:	143
Crdc.1.Ped.118:	144
Crdc.1.Ped.119:	141
Crdc.1.Ped.120:	136
Crdc.1.Ped.121:	138
Crdc.1.Ped.122:	140
Crdc.1.Ped.123:	145
Crdc.1.Ped.124:	138
Crdc.1.Ped.125:	137
Crdc.1.Ped.126:	138
Crdc.1.Ped.127:	119
Crdc.1.Ped.128:	113
Crdc.1.Ped.129:	119
Crdc.1.Ped.130:	106
Crdc.1.Ped.131:	110
Crdc.1.Ped.132:	115
Crdc.1.Ped.133:	108
Crdc.1.Ped.134:	110
Crdc.1.Ped.135:	119
Crdc.1.Ped.136:	130
Crdc.1.Ped.137:	114
Crdc.1.Ped.138:	112
Crdc.1.Ped.139:	124
Crdc.1.Ped.140:	109
Crdc.1.Ped.141:	118
Crdc.1.Ped.142:	118
Crdc.1.Ped.143:	117
Crdc.1.Ped.144:	119
Crdc.1.Ped.145:	130
Crdc.1.Ped.146:	141
Crdc.1.Ped.147:	138
Crdc.1.Ped.148:	125
Crdc.1.Ped.149:	131
Crdc.1.Ped.150:	128
Crdc.1.Ped.151:	123
Crdc.1.Ped.152:	124
Crdc.1.Ped.153:	124
Crdc.1.Ped.154:	131
Crdc.1.Ped.155:	126
Crdc.1.Ped.156:	124
Crdc.1.Ped.157:	122
Crdc.1.Ped.158:	129
Crdc.1.Ped.159:	118
Crdc.1.Ped.160:	115
Crdc.1.Ped.161:	126
Crdc.1.Ped.162:	97
Crdc.1.Ped.163:	116
Crdc.1.Ped.164:	112
Crdc.1.Ped.165:	104
Crdc.1.Ped.166:	115
Crdc.1.Ped.167:	103
Crdc.1.Ped.168:	113
Crdc.1.Ped.169:	119
Crdc.1.Ped.170:	109
Crdc.1.Ped.171:	117
Crdc.1.Ped.172:	114
Crdc.1.Ped.173:	97
Crdc.1.Ped.174:	106
Crdc.1.Ped.175:	107
Crdc.1.Ped.176:	89
Crdc.1.Ped.177:	115
Crdc.1.Ped.178:	106
Crdc.1.Ped.179:	107
Crdc.1.Ped.180:	106
Crdc.1.Ped.181:	98
Crdc.1.Ped.182:	107
Crdc.1.Ped.183:	98
Crdc.1.Ped.184:	93
Crdc.1.Ped.185:	92
Crdc.1.Ped.186:	84
Crdc.1.Ped.187:	83
Crdc.1.Ped.188:	89
Crdc.1.Ped.189:	84
Crdc.1.Ped.190:	93
Crdc.1.Ped.191:	90
Crdc.1.Ped.192:	147
Crdc.1.Ped.193:	154
Crdc.1.Ped.194:	154
Crdc.1.Ped.195:	156
Crdc.1.Ped.196:	156
Crdc.1.Ped.197:	145
Crdc.1.Ped.198:	132
Crdc.1.Ped.199:	146
Crdc.1.Ped.200:	143
Crdc.1.Ped.201:	131
Crdc.1.Ped.202:	132
Crdc.1.Ped.203:	132
Crdc.1.Ped.204:	130
Crdc.1.Ped.205:	127
Crdc.1.Ped.206:	117
Crdc.1.Ped.207:	111
Crdc.1.Ped.208:	113
Crdc.1.Ped.209:	133
Crdc.1.Ped.210:	100
Crdc.1.Ped.211:	109
Crdc.1.Ped.212:	122
Crdc.1.Ped.213:	108
Crdc.1.Ped.214:	113
Crdc.1.Ped.215:	112
Crdc.1.Ped.216:	124
Crdc.1.Ped.217:	116
Crdc.1.Ped.218:	109
Crdc.1.Ped.219:	114
Crdc.1.Ped.220:	114
Crdc.1.Ped.221:	111
Crdc.1.Ped.222:	97
Crdc.1.Ped.223:	101
